ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Cash_Demand_Next_Day
ATM_0040,12/16/2023,Saturday,Night,54506,19074,0,0,88054,Snowy,32729
ATM_0011,10/2/2023,Monday,Evening,65871,11774,0,0,71746,Clear,56814
ATM_0024,3/24/2022,Thursday,Morning,39556,14998,0,0,95759,Snowy,32159
ATM_0035,9/20/2022,Tuesday,Afternoon,46008,2533,0,0,79933,Rainy,53102
ATM_0045,2/18/2022,Friday,Morning,60618,8096,0,0,100514,Cloudy,62709
ATM_0009,9/4/2022,Sunday,Evening,67198,4506,0,0,111405,Rainy,74222
ATM_0046,7/14/2022,Thursday,Evening,61325,14929,0,0,71741,Snowy,55586
ATM_0030,12/5/2022,Monday,Afternoon,48513,12417,0,0,115607,Cloudy,49710
ATM_0010,7/28/2023,Friday,Morning,34617,19169,0,0,109990,Cloudy,16473
ATM_0026,8/15/2022,Monday,Morning,61918,12532,0,0,132483,Cloudy,49407
ATM_0025,7/26/2023,Wednesday,Night,45331,7475,0,0,77623,Rainy,32120
ATM_0017,1/18/2023,Wednesday,Evening,69352,16638,0,0,96084,Clear,60312
ATM_0007,3/23/2023,Thursday,Night,44108,18267,0,0,87256,Clear,23791
ATM_0044,7/14/2023,Friday,Evening,48248,12171,0,0,134488,Snowy,31961
ATM_0002,4/13/2022,Wednesday,Evening,52996,10977,0,0,103586,Snowy,42756
ATM_0038,2/27/2023,Monday,Afternoon,37880,15064,0,0,93292,Rainy,28247
ATM_0007,5/2/2022,Monday,Evening,42055,18510,0,0,96976,Clear,32365
ATM_0040,2/22/2023,Wednesday,Night,76326,7485,0,0,76379,Rainy,83681
ATM_0022,6/16/2022,Thursday,Evening,42485,15034,0,0,79085,Rainy,31849
ATM_0011,5/17/2022,Tuesday,Morning,60267,3699,0,0,87853,Rainy,61295
ATM_0042,4/1/2023,Saturday,Evening,41108,14518,0,0,126773,Snowy,40272
ATM_0004,12/18/2023,Monday,Evening,45415,4062,0,1,76380,Rainy,44747
ATM_0048,11/24/2023,Friday,Afternoon,22428,13937,0,0,100338,Clear,14188
ATM_0008,12/4/2022,Sunday,Afternoon,34415,15127,0,0,84281,Cloudy,23739
ATM_0030,4/2/2023,Sunday,Afternoon,32901,1381,0,0,117100,Clear,29630
ATM_0018,6/29/2023,Thursday,Morning,52805,12933,0,0,108909,Snowy,51970
ATM_0033,1/8/2022,Saturday,Night,49252,9408,0,0,136107,Cloudy,35095
ATM_0020,5/15/2022,Sunday,Afternoon,42836,10240,0,1,125988,Rainy,36830
ATM_0045,12/3/2022,Saturday,Evening,71166,4692,0,0,105048,Rainy,78796
ATM_0021,12/28/2022,Wednesday,Night,84556,12695,0,0,68121,Cloudy,88236
ATM_0039,4/1/2022,Friday,Morning,39109,6880,0,0,83559,Rainy,40129
ATM_0046,11/9/2022,Wednesday,Evening,60229,15458,0,0,110484,Rainy,50168
ATM_0017,11/29/2022,Tuesday,Morning,20687,10736,0,1,117228,Clear,21043
ATM_0037,1/1/2023,Sunday,Night,53566,8724,1,0,101737,Clear,45131
ATM_0043,6/21/2022,Tuesday,Afternoon,66887,9580,0,0,99395,Rainy,68517
ATM_0046,6/19/2023,Monday,Night,33379,18879,0,0,76472,Rainy,20985
ATM_0030,3/20/2023,Monday,Morning,40186,2982,0,0,78145,Rainy,30583
ATM_0044,5/23/2023,Tuesday,Evening,54167,21722,0,1,124925,Clear,46214
ATM_0016,8/9/2023,Wednesday,Night,46278,11811,0,0,92346,Rainy,41237
ATM_0007,10/11/2023,Wednesday,Evening,35866,19362,0,1,130334,Rainy,21399
ATM_0034,11/25/2023,Saturday,Night,59868,9896,0,0,132785,Snowy,52712
ATM_0033,1/10/2023,Tuesday,Night,63859,12728,0,0,107925,Snowy,61547
ATM_0037,4/24/2023,Monday,Night,64708,10806,0,0,94917,Clear,49727
ATM_0001,4/27/2023,Thursday,Afternoon,25922,5440,0,0,81182,Snowy,21011
ATM_0021,4/19/2023,Wednesday,Evening,42389,17811,0,0,96848,Clear,32319
ATM_0026,8/19/2023,Saturday,Afternoon,73813,7122,0,0,95549,Snowy,73137
ATM_0042,8/26/2022,Friday,Evening,48407,12372,0,0,124658,Clear,30299
ATM_0026,2/1/2022,Tuesday,Evening,67680,12438,0,0,85289,Rainy,48845
ATM_0034,12/4/2022,Sunday,Morning,64961,8957,0,0,93383,Cloudy,55369
ATM_0033,11/18/2022,Friday,Night,55834,13309,0,0,84341,Cloudy,49817
ATM_0027,11/13/2023,Monday,Morning,55772,16747,0,0,80870,Snowy,33765
ATM_0020,11/25/2023,Saturday,Morning,65320,15059,0,0,92913,Rainy,56534
ATM_0029,10/30/2023,Monday,Morning,83144,13253,0,0,119678,Cloudy,78184
ATM_0044,10/15/2023,Sunday,Afternoon,55747,7999,0,0,109295,Clear,50279
ATM_0033,7/2/2023,Sunday,Afternoon,68475,5897,0,0,64260,Rainy,62397
ATM_0013,12/30/2023,Saturday,Evening,50713,5066,0,0,96289,Rainy,57014
ATM_0038,8/25/2023,Friday,Evening,66448,11037,0,1,75272,Snowy,57140
ATM_0050,2/14/2022,Monday,Afternoon,35905,4753,0,0,96495,Rainy,26490
ATM_0026,11/19/2022,Saturday,Afternoon,44713,15027,0,0,116680,Snowy,26767
ATM_0043,12/29/2023,Friday,Evening,41309,8449,0,0,71995,Cloudy,35575
ATM_0017,9/1/2023,Friday,Morning,35605,18171,0,0,94016,Rainy,13346
ATM_0018,5/9/2023,Tuesday,Night,44577,7960,0,0,93616,Snowy,37599
ATM_0038,9/6/2022,Tuesday,Evening,40100,7450,0,0,125022,Cloudy,35269
ATM_0010,2/7/2022,Monday,Morning,58371,13808,0,0,137128,Snowy,56289
ATM_0013,3/5/2023,Sunday,Evening,61404,13131,0,1,80105,Snowy,67758
ATM_0018,4/27/2023,Thursday,Night,22647,3747,0,0,96471,Clear,20158
ATM_0037,9/13/2022,Tuesday,Morning,55305,15768,0,0,101373,Clear,36693
ATM_0021,1/31/2022,Monday,Night,37851,14244,1,0,107385,Rainy,36030
ATM_0010,7/9/2023,Sunday,Afternoon,32216,5377,0,0,118686,Snowy,29412
ATM_0027,7/25/2023,Tuesday,Evening,54418,0,0,0,70745,Snowy,60442
ATM_0024,11/28/2022,Monday,Evening,51294,1969,0,0,111305,Rainy,48569
ATM_0014,12/24/2023,Sunday,Evening,34034,19512,1,0,73210,Cloudy,26453
ATM_0050,7/6/2023,Thursday,Evening,48169,12006,0,0,102739,Rainy,37993
ATM_0027,7/16/2022,Saturday,Morning,53293,10658,0,0,111272,Cloudy,54515
ATM_0002,6/17/2023,Saturday,Afternoon,42613,11386,0,0,97715,Cloudy,36928
ATM_0043,5/26/2022,Thursday,Night,40078,14936,0,0,103515,Rainy,27504
ATM_0004,8/1/2023,Tuesday,Night,30598,16676,0,1,96351,Clear,22153
ATM_0007,4/14/2023,Friday,Morning,42496,3635,0,0,92504,Cloudy,45437
ATM_0047,3/10/2022,Thursday,Evening,57077,5716,0,0,117704,Clear,55739
ATM_0038,8/2/2022,Tuesday,Evening,44837,0,0,0,111643,Cloudy,41607
ATM_0039,5/3/2023,Wednesday,Afternoon,48121,17172,0,0,77253,Clear,35399
ATM_0042,7/18/2022,Monday,Afternoon,44639,13222,0,0,132644,Clear,43236
ATM_0039,6/11/2022,Saturday,Night,45560,14591,0,0,97445,Clear,32179
ATM_0015,1/26/2022,Wednesday,Night,38329,4303,0,0,113692,Cloudy,42161
ATM_0004,7/27/2023,Thursday,Afternoon,46341,8584,0,0,99818,Cloudy,44038
ATM_0048,10/14/2022,Friday,Afternoon,69472,18090,0,0,113668,Snowy,40734
ATM_0040,7/28/2023,Friday,Evening,49557,18073,0,0,86380,Cloudy,43901
ATM_0036,5/29/2022,Sunday,Morning,36931,6992,0,0,110457,Rainy,27927
ATM_0043,6/15/2023,Thursday,Morning,38568,12405,0,1,69657,Rainy,40714
ATM_0037,7/21/2023,Friday,Morning,67704,11871,0,0,105513,Cloudy,56250
ATM_0033,8/17/2023,Thursday,Evening,42035,2431,0,0,105048,Snowy,46170
ATM_0027,1/14/2022,Friday,Night,50732,5332,0,0,131373,Snowy,40936
ATM_0010,12/13/2023,Wednesday,Evening,59103,9993,0,0,112547,Cloudy,57643
ATM_0029,7/18/2023,Tuesday,Night,46943,7477,0,0,112685,Snowy,36712
ATM_0029,1/4/2022,Tuesday,Evening,31030,13192,0,0,87034,Cloudy,13698
ATM_0050,2/24/2022,Thursday,Night,57148,14536,0,0,103068,Cloudy,43103
ATM_0035,11/10/2022,Thursday,Afternoon,32005,524,0,0,122549,Rainy,27001
ATM_0010,2/15/2023,Wednesday,Morning,71835,6493,0,0,105011,Cloudy,65445
ATM_0001,12/16/2022,Friday,Afternoon,37620,7757,0,0,117965,Cloudy,32791
ATM_0022,2/1/2023,Wednesday,Night,19849,16350,0,0,104473,Rainy,7680
ATM_0045,10/19/2023,Thursday,Night,48208,15772,0,0,95058,Cloudy,42209
ATM_0024,10/14/2023,Saturday,Morning,29524,19736,0,0,100559,Rainy,14346
ATM_0012,9/26/2022,Monday,Afternoon,34086,10701,0,0,99872,Rainy,26510
ATM_0044,12/4/2023,Monday,Evening,29480,12946,0,0,98908,Clear,20941
ATM_0037,9/11/2023,Monday,Morning,44323,7926,0,0,106354,Snowy,45394
ATM_0002,6/19/2023,Monday,Night,42731,697,0,1,119821,Clear,49091
ATM_0001,12/10/2023,Sunday,Night,35959,11511,0,0,89383,Clear,25628
ATM_0011,2/10/2022,Thursday,Night,71248,9986,0,0,80640,Clear,75032
ATM_0019,3/1/2022,Tuesday,Evening,35633,12419,0,0,102483,Snowy,33904
ATM_0029,9/4/2023,Monday,Night,37371,7880,0,0,114678,Snowy,37617
ATM_0006,11/17/2023,Friday,Morning,32808,14376,0,1,96141,Clear,36990
ATM_0037,1/1/2022,Saturday,Morning,43831,3389,1,0,110512,Clear,46376
ATM_0036,1/6/2023,Friday,Morning,69781,9745,0,0,81603,Clear,78212
ATM_0023,11/13/2023,Monday,Evening,21817,10884,0,0,147006,Rainy,12413
ATM_0044,9/25/2023,Monday,Afternoon,69062,11797,0,0,51525,Rainy,44995
ATM_0031,1/9/2023,Monday,Night,61437,7103,0,0,85965,Snowy,47414
ATM_0015,9/6/2023,Wednesday,Night,45151,10069,0,0,88834,Cloudy,32332
ATM_0020,9/18/2022,Sunday,Afternoon,46789,4518,0,0,87171,Snowy,41951
ATM_0042,6/19/2022,Sunday,Morning,52150,12844,0,0,71736,Snowy,43524
ATM_0023,8/5/2022,Friday,Night,42582,6063,0,0,104038,Snowy,37886
ATM_0013,9/2/2022,Friday,Night,28288,9329,0,0,101888,Cloudy,28453
ATM_0049,2/9/2023,Thursday,Night,40778,16369,0,0,70097,Cloudy,32571
ATM_0034,11/24/2022,Thursday,Evening,32926,12433,0,0,76767,Cloudy,26217
ATM_0039,11/5/2023,Sunday,Morning,34197,9334,0,0,86002,Cloudy,28113
ATM_0033,3/22/2022,Tuesday,Evening,37075,3764,0,0,96635,Clear,32491
ATM_0004,8/5/2022,Friday,Evening,47754,10968,0,0,85444,Snowy,40183
ATM_0003,11/22/2023,Wednesday,Evening,68640,14181,0,0,109535,Snowy,53963
ATM_0037,9/25/2023,Monday,Night,34898,12996,0,0,85201,Snowy,26740
ATM_0021,5/29/2022,Sunday,Night,53826,11566,0,0,83777,Clear,45636
ATM_0045,2/28/2022,Monday,Evening,48213,0,0,1,85722,Snowy,61439
ATM_0044,3/11/2023,Saturday,Evening,54460,2208,0,0,113537,Rainy,57642
ATM_0016,1/1/2023,Sunday,Night,26512,11572,1,0,86624,Rainy,20007
ATM_0043,4/10/2023,Monday,Afternoon,28907,14603,0,0,110261,Clear,17964
ATM_0010,6/1/2022,Wednesday,Night,44289,9637,0,0,120127,Cloudy,28064
ATM_0009,1/9/2022,Sunday,Evening,60361,1133,0,0,125839,Rainy,65582
ATM_0034,5/11/2023,Thursday,Morning,52941,20126,0,0,112126,Clear,38094
ATM_0031,12/1/2023,Friday,Evening,28519,6927,1,0,96617,Snowy,33461
ATM_0020,1/31/2023,Tuesday,Morning,36893,8114,1,0,72661,Rainy,29947
ATM_0007,5/9/2023,Tuesday,Evening,50085,19701,0,1,101270,Rainy,39368
ATM_0017,3/17/2023,Friday,Morning,50899,8697,0,0,115660,Snowy,47703
ATM_0004,10/5/2022,Wednesday,Evening,47849,12178,0,0,94917,Rainy,30510
ATM_0029,3/15/2023,Wednesday,Night,52469,12370,0,1,71422,Cloudy,59017
ATM_0022,10/28/2022,Friday,Evening,52365,6299,0,0,87905,Cloudy,39052
ATM_0005,8/30/2022,Tuesday,Evening,74943,16154,0,0,34088,Rainy,50061
ATM_0038,12/10/2023,Sunday,Afternoon,67351,4964,0,1,81017,Clear,63564
ATM_0022,9/9/2023,Saturday,Night,29681,4798,0,0,106467,Snowy,32259
ATM_0005,12/17/2023,Sunday,Afternoon,50751,12779,0,0,98672,Rainy,45206
ATM_0039,1/28/2022,Friday,Morning,34929,13233,0,0,76681,Snowy,24718
ATM_0031,9/11/2023,Monday,Afternoon,39687,8193,0,0,113488,Snowy,28667
ATM_0008,3/13/2022,Sunday,Evening,52639,10100,0,0,137713,Cloudy,41731
ATM_0046,5/16/2022,Monday,Afternoon,22445,1146,0,1,85609,Cloudy,32576
ATM_0043,3/5/2023,Sunday,Evening,60316,7041,0,0,93339,Clear,51373
ATM_0015,4/15/2022,Friday,Night,24161,13212,0,0,66501,Rainy,18303
ATM_0041,11/3/2022,Thursday,Afternoon,43323,0,0,0,125583,Cloudy,40321
ATM_0012,10/29/2023,Sunday,Night,61023,17562,0,0,84534,Rainy,41800
ATM_0020,4/13/2023,Thursday,Evening,64204,9101,0,0,109634,Clear,47371
ATM_0009,10/3/2023,Tuesday,Morning,51138,19060,0,0,70732,Clear,39970
ATM_0035,7/10/2022,Sunday,Night,67315,16940,0,0,97252,Clear,60000
ATM_0027,3/21/2022,Monday,Evening,57955,18824,0,0,98696,Snowy,44196
ATM_0026,1/21/2023,Saturday,Afternoon,30430,11859,0,0,121289,Snowy,19281
ATM_0034,1/30/2022,Sunday,Afternoon,48184,1895,0,0,120433,Rainy,45270
ATM_0009,3/19/2022,Saturday,Afternoon,47324,11258,0,0,108444,Cloudy,47272
ATM_0038,2/12/2022,Saturday,Evening,49007,18800,0,0,101303,Snowy,36344
ATM_0035,5/29/2023,Monday,Afternoon,30606,9151,0,1,142466,Cloudy,34037
ATM_0022,6/7/2022,Tuesday,Morning,42434,7657,0,0,84125,Rainy,41579
ATM_0011,9/24/2023,Sunday,Night,47950,3359,0,0,69765,Rainy,53827
ATM_0048,6/13/2022,Monday,Morning,83102,6143,0,0,106419,Cloudy,74174
ATM_0028,10/28/2022,Friday,Afternoon,56878,2971,0,1,140457,Cloudy,52232
ATM_0025,5/20/2022,Friday,Night,54028,7936,0,0,94042,Snowy,42962
ATM_0031,5/28/2022,Saturday,Night,13287,9510,0,1,97202,Rainy,12458
ATM_0001,6/2/2023,Friday,Night,57329,9961,0,0,67752,Snowy,44997
ATM_0006,1/8/2022,Saturday,Night,66812,13421,0,0,81476,Rainy,46196
ATM_0018,10/16/2023,Monday,Evening,59917,0,0,0,106328,Snowy,66056
ATM_0012,7/17/2022,Sunday,Afternoon,50210,6502,0,0,135956,Clear,45343
ATM_0017,12/5/2022,Monday,Afternoon,58646,3079,0,0,84004,Cloudy,67084
ATM_0004,5/9/2022,Monday,Night,53920,15389,0,0,112731,Rainy,48960
ATM_0036,12/19/2022,Monday,Night,58621,8418,0,0,94193,Rainy,54604
ATM_0003,6/6/2022,Monday,Evening,48846,24668,0,0,91889,Cloudy,18484
ATM_0039,12/19/2023,Tuesday,Afternoon,51328,12732,0,0,77962,Cloudy,39668
ATM_0003,10/28/2022,Friday,Morning,45444,15863,0,0,81925,Clear,29626
ATM_0038,3/8/2023,Wednesday,Evening,54123,8515,0,0,146906,Cloudy,39443
ATM_0034,2/5/2023,Sunday,Evening,62039,7159,0,0,68701,Snowy,46227
ATM_0033,11/19/2023,Sunday,Evening,70585,4484,0,0,149034,Rainy,71452
ATM_0012,12/30/2023,Saturday,Afternoon,29469,15127,0,0,109994,Rainy,13618
ATM_0035,9/9/2023,Saturday,Evening,62566,3455,0,0,98981,Cloudy,49061
ATM_0001,11/7/2023,Tuesday,Night,54163,11648,0,0,81799,Snowy,37534
ATM_0038,8/31/2023,Thursday,Evening,55924,13936,0,0,84460,Clear,50386
ATM_0027,1/25/2022,Tuesday,Evening,70614,10963,1,0,110565,Rainy,62263
ATM_0004,8/19/2022,Friday,Afternoon,45535,11466,0,0,94080,Clear,33726
ATM_0047,6/1/2023,Thursday,Night,24391,23713,0,0,93452,Cloudy,14287
ATM_0035,8/18/2022,Thursday,Afternoon,69697,17023,0,0,118904,Clear,70402
ATM_0036,3/19/2022,Saturday,Morning,30882,19950,0,0,82963,Clear,8039
ATM_0014,7/31/2022,Sunday,Night,46191,6715,0,0,127886,Rainy,48631
ATM_0026,4/15/2023,Saturday,Morning,64254,11610,0,0,92008,Cloudy,62270
ATM_0011,6/8/2023,Thursday,Night,65964,10556,0,1,124595,Cloudy,74259
ATM_0039,3/18/2023,Saturday,Evening,68381,20969,0,0,131207,Snowy,61095
ATM_0032,12/15/2022,Thursday,Evening,63157,12946,0,0,89861,Snowy,43109
ATM_0022,11/28/2022,Monday,Afternoon,55636,12200,0,0,60783,Clear,41522
ATM_0008,11/4/2022,Friday,Evening,50581,11790,0,0,73165,Rainy,34969
ATM_0023,6/14/2022,Tuesday,Evening,38362,15174,0,0,100011,Snowy,30753
ATM_0004,4/10/2023,Monday,Afternoon,55098,0,0,0,116920,Snowy,53237
ATM_0005,9/17/2023,Sunday,Afternoon,35895,12204,0,0,129477,Snowy,27966
ATM_0019,12/29/2023,Friday,Evening,49968,4850,0,0,86623,Rainy,39148
ATM_0043,5/19/2022,Thursday,Night,38331,10372,0,0,104300,Snowy,23889
ATM_0013,1/27/2022,Thursday,Afternoon,28640,13601,0,1,115609,Rainy,30966
ATM_0024,12/1/2023,Friday,Afternoon,37445,16618,1,0,84017,Clear,29138
ATM_0048,10/19/2022,Wednesday,Evening,55291,9061,0,0,79662,Rainy,42477
ATM_0013,3/23/2023,Thursday,Afternoon,24498,0,0,0,82499,Clear,23059
ATM_0017,4/3/2022,Sunday,Afternoon,70638,8127,0,0,90701,Clear,61197
ATM_0046,11/7/2023,Tuesday,Afternoon,64717,12519,0,0,105461,Snowy,51869
ATM_0037,3/4/2022,Friday,Morning,29972,14214,0,1,105171,Cloudy,25557
ATM_0017,4/1/2022,Friday,Afternoon,29821,18082,0,1,64076,Snowy,30043
ATM_0027,1/9/2022,Sunday,Morning,57954,12775,0,1,75206,Clear,49481
ATM_0014,11/6/2022,Sunday,Afternoon,7304,4660,0,0,87667,Snowy,4311
ATM_0005,7/26/2022,Tuesday,Afternoon,59663,4927,0,0,89399,Cloudy,51118
ATM_0012,4/18/2023,Tuesday,Night,41094,10372,0,0,88547,Rainy,27564
ATM_0016,10/25/2022,Tuesday,Afternoon,45147,3330,0,0,111269,Rainy,48862
ATM_0050,6/19/2022,Sunday,Morning,59387,12283,0,0,100574,Rainy,48876
ATM_0006,10/24/2022,Monday,Evening,85871,14836,0,0,102851,Clear,74859
ATM_0035,10/23/2023,Monday,Morning,70610,4962,0,0,126849,Cloudy,71675
ATM_0024,6/11/2022,Saturday,Afternoon,67564,9784,0,0,87868,Clear,58886
ATM_0037,8/28/2023,Monday,Morning,60621,14069,0,0,95785,Rainy,48865
ATM_0021,2/6/2023,Monday,Afternoon,62254,6388,0,0,108821,Rainy,44550
ATM_0049,3/18/2023,Saturday,Night,57304,13369,0,0,117308,Snowy,43395
ATM_0045,3/12/2022,Saturday,Night,29567,13734,0,0,95753,Rainy,15589
ATM_0036,7/31/2023,Monday,Morning,71014,4028,0,0,115491,Cloudy,57239
ATM_0003,11/25/2022,Friday,Morning,51769,6809,0,0,125903,Rainy,39730
ATM_0002,9/12/2022,Monday,Evening,44240,10641,0,0,117956,Cloudy,39089
ATM_0032,3/20/2022,Sunday,Evening,40930,14367,0,0,72624,Cloudy,22880
ATM_0004,5/23/2023,Tuesday,Night,45133,20007,0,0,96070,Rainy,23730
ATM_0046,10/31/2023,Tuesday,Night,61320,773,0,0,116419,Cloudy,56944
ATM_0014,5/1/2022,Sunday,Night,65392,4902,0,0,84549,Cloudy,59374
ATM_0033,3/20/2022,Sunday,Morning,79615,7701,0,0,95194,Cloudy,67145
ATM_0013,8/11/2023,Friday,Night,72649,11314,0,0,111703,Cloudy,70933
ATM_0002,1/14/2022,Friday,Evening,47941,11447,0,0,118658,Cloudy,43364
ATM_0026,2/11/2023,Saturday,Afternoon,60440,17723,0,1,138957,Rainy,52583
ATM_0045,4/18/2023,Tuesday,Morning,51047,17761,0,0,85482,Snowy,42389
ATM_0001,1/28/2022,Friday,Night,46383,12205,0,0,96931,Clear,34587
ATM_0027,7/22/2022,Friday,Afternoon,52946,4565,0,0,136269,Rainy,53193
ATM_0049,2/20/2023,Monday,Evening,62954,3382,0,0,112907,Snowy,47822
ATM_0045,7/9/2023,Sunday,Afternoon,35240,1911,0,0,83743,Rainy,33889
ATM_0030,12/10/2022,Saturday,Morning,47366,19064,0,0,92075,Rainy,27077
ATM_0021,7/9/2023,Sunday,Afternoon,48628,6267,0,0,54924,Snowy,40197
ATM_0018,12/31/2022,Saturday,Evening,52378,6947,1,0,143160,Clear,52112
ATM_0027,1/25/2022,Tuesday,Afternoon,34135,14033,1,0,114920,Rainy,29625
ATM_0028,5/23/2023,Tuesday,Afternoon,46066,4335,0,0,109192,Rainy,42698
ATM_0037,10/13/2023,Friday,Afternoon,75748,3771,0,1,101435,Clear,68460
ATM_0017,12/13/2023,Wednesday,Afternoon,60342,18180,0,0,153226,Snowy,49891
ATM_0020,2/28/2023,Tuesday,Night,38905,18052,0,0,116273,Cloudy,22490
ATM_0018,4/11/2022,Monday,Night,40856,10577,0,0,93388,Clear,29184
ATM_0003,2/14/2023,Tuesday,Afternoon,59946,14848,0,0,120961,Snowy,50523
ATM_0037,3/29/2023,Wednesday,Night,61916,185,0,0,104211,Snowy,57087
ATM_0033,11/6/2022,Sunday,Morning,50787,12159,0,0,88507,Snowy,42440
ATM_0006,1/14/2023,Saturday,Night,52260,6512,0,0,116306,Snowy,48105
ATM_0014,12/21/2023,Thursday,Night,53099,13145,0,0,111031,Cloudy,54393
ATM_0007,11/11/2022,Friday,Night,57305,10462,0,0,120516,Cloudy,42101
ATM_0006,6/13/2023,Tuesday,Afternoon,68566,4709,0,0,89121,Clear,65333
ATM_0022,12/14/2022,Wednesday,Evening,81896,9399,0,1,94823,Snowy,95875
ATM_0048,2/12/2023,Sunday,Afternoon,48889,9539,0,0,84526,Snowy,45850
ATM_0032,4/8/2023,Saturday,Morning,65823,22224,0,0,91325,Rainy,57944
ATM_0044,10/7/2022,Friday,Evening,44710,14074,0,1,82461,Snowy,46949
ATM_0027,3/11/2023,Saturday,Morning,55747,13791,0,0,82344,Clear,52447
ATM_0006,9/8/2023,Friday,Night,21834,20555,0,0,91410,Rainy,5649
ATM_0034,1/21/2023,Saturday,Night,29104,11070,0,0,117279,Clear,23210
ATM_0047,4/1/2023,Saturday,Afternoon,13617,11994,0,0,98765,Rainy,4243
ATM_0024,11/5/2023,Sunday,Morning,32360,6562,0,0,91668,Cloudy,23941
ATM_0038,7/18/2022,Monday,Evening,51702,13798,0,0,107412,Clear,49719
ATM_0044,1/5/2023,Thursday,Morning,43202,10315,0,0,119500,Rainy,36522
ATM_0045,9/23/2022,Friday,Morning,40943,3182,0,0,94451,Snowy,36826
ATM_0018,7/13/2022,Wednesday,Night,57959,9086,0,0,123637,Cloudy,56456
ATM_0032,8/8/2023,Tuesday,Evening,53232,9341,0,0,99983,Clear,49315
ATM_0012,9/1/2023,Friday,Evening,47814,4971,0,0,114794,Cloudy,51216
ATM_0037,12/4/2022,Sunday,Evening,17303,7811,0,0,85641,Cloudy,15537
ATM_0045,12/29/2022,Thursday,Night,43757,0,0,0,114309,Rainy,37831
ATM_0001,1/13/2022,Thursday,Morning,48156,10070,0,1,113068,Clear,41613
ATM_0029,7/29/2022,Friday,Evening,58632,12492,0,0,104110,Snowy,57806
ATM_0049,11/23/2022,Wednesday,Afternoon,66128,17036,0,0,111646,Clear,55010
ATM_0046,8/6/2022,Saturday,Afternoon,68582,2511,0,0,92160,Cloudy,61609
ATM_0006,12/5/2023,Tuesday,Morning,44855,5673,0,0,117457,Clear,33293
ATM_0036,4/16/2022,Saturday,Afternoon,59082,9207,0,0,82196,Snowy,47329
ATM_0026,3/18/2022,Friday,Afternoon,39306,12180,0,0,118780,Snowy,37076
ATM_0019,4/3/2022,Sunday,Evening,73726,3705,0,0,107113,Rainy,80993
ATM_0046,12/26/2022,Monday,Afternoon,62459,20994,0,0,106867,Rainy,57102
ATM_0011,11/22/2023,Wednesday,Night,62631,0,0,0,99945,Cloudy,57397
ATM_0036,5/8/2022,Sunday,Afternoon,44081,9574,0,1,82735,Cloudy,49870
ATM_0025,10/8/2022,Saturday,Night,61017,18275,0,0,83046,Clear,34692
ATM_0034,7/28/2023,Friday,Afternoon,29044,15854,0,0,75416,Cloudy,15781
ATM_0044,6/19/2023,Monday,Evening,70624,11252,0,1,90731,Clear,61121
ATM_0047,8/14/2023,Monday,Morning,30165,3847,0,1,108285,Clear,28204
ATM_0020,2/15/2023,Wednesday,Evening,33388,10520,0,0,140858,Clear,29255
ATM_0038,6/1/2023,Thursday,Afternoon,44786,3871,0,0,134399,Cloudy,40667
ATM_0020,6/26/2022,Sunday,Evening,36540,7871,0,0,94086,Snowy,26813
ATM_0012,9/4/2022,Sunday,Night,55753,15054,0,1,112353,Cloudy,45524
ATM_0001,2/27/2022,Sunday,Night,51743,4702,0,0,120473,Clear,38910
ATM_0010,12/15/2022,Thursday,Afternoon,33141,12738,0,0,98387,Clear,25622
ATM_0006,10/28/2023,Saturday,Morning,41590,9485,0,1,121599,Rainy,36355
ATM_0031,8/9/2023,Wednesday,Morning,32116,9806,0,0,86306,Cloudy,23026
ATM_0047,1/20/2022,Thursday,Afternoon,23478,4724,0,0,132755,Rainy,15608
ATM_0014,8/8/2023,Tuesday,Evening,53700,9741,0,0,91403,Snowy,46046
ATM_0049,11/16/2023,Thursday,Afternoon,32430,11268,0,0,50825,Clear,25417
ATM_0013,12/1/2023,Friday,Night,56207,4026,1,0,100056,Clear,63485
ATM_0003,9/9/2022,Friday,Night,26879,14877,0,0,102623,Cloudy,11328
ATM_0046,3/22/2023,Wednesday,Afternoon,43239,13587,0,0,80154,Clear,42137
ATM_0033,8/29/2022,Monday,Evening,40505,14718,0,0,129708,Rainy,29905
ATM_0045,12/10/2023,Sunday,Night,49474,10162,0,0,95344,Cloudy,33081
ATM_0044,6/30/2022,Thursday,Night,62583,4166,0,0,124736,Cloudy,54109
ATM_0044,10/3/2022,Monday,Evening,73251,12053,0,0,76255,Rainy,74354
ATM_0031,2/9/2023,Thursday,Evening,61064,19900,0,0,103415,Rainy,48906
ATM_0007,4/3/2023,Monday,Evening,40837,10256,0,0,96988,Snowy,34262
ATM_0003,7/18/2022,Monday,Evening,36023,11411,0,0,71826,Rainy,25505
ATM_0012,3/24/2023,Friday,Afternoon,39247,13844,0,0,58936,Rainy,23824
ATM_0014,5/9/2022,Monday,Night,43926,12595,0,0,143962,Snowy,36461
ATM_0015,9/5/2022,Monday,Morning,51746,8840,0,1,101398,Clear,49279
ATM_0049,9/22/2022,Thursday,Morning,50098,7951,0,0,124436,Clear,34436
ATM_0033,12/18/2022,Sunday,Afternoon,60906,1864,0,0,125252,Cloudy,53327
